fattening_day,wts,yr,DOY,RAD,MINT,MAXT,VPR,WIND,RAIN,AHA,OKTA,is_observed,source_day,updated_at,season_start_date
722,1,1999,722,2357,-1.5,3.6,0.638,1.3,1,0.948339715,6.88801665,0,150,2026-04-28T16:35:19Z,1998-01-01
723,1,1999,723,4022,-0.5,9.4,0.803,3.6,1,0.94672155,4.556373231,0,150,2026-04-28T16:35:19Z,1998-01-01
724,1,1999,724,2378,7,11.9,0.928,5.3,11,0.944708778,6.826381163,0,150,2026-04-28T16:35:19Z,1998-01-01
725,1,1999,725,3805,5.3,13.3,0.928,7.5,17,0.942307902,4.890375978,0,150,2026-04-28T16:35:19Z,1998-01-01
726,1,1999,726,2429,5.6,6.3,0.758,7.5,16,0.93952661,6.815802119,0,150,2026-04-28T16:35:19Z,1998-01-01
727,1,1999,727,3451,0.9,4.8,0.683,8.3,6,0.936373713,5.539765288,0,150,2026-04-28T16:35:19Z,1998-01-01
728,1,1999,728,2881,0.9,3.3,0.633,4,1,0.932859079,6.32889806,0,150,2026-04-28T16:35:19Z,1998-01-01
729,1,1999,729,3097,-0.4,4.2,0.643,2.4,1,0.928993555,6.073161145,0,150,2026-04-28T16:35:19Z,1998-01-01
730,1,1999,730,2468,0,2.6,0.708,2.9,1.2,0.924788887,6.837348863,0,150,2026-04-28T16:35:19Z,1998-01-01
731,1,2000,731,2481,2.6,6,0.878,1.3,1.2,0.920257639,6.810083242,0,150,2026-04-28T16:35:19Z,1998-01-01
732,1,2000,732,3023,5,7.2,0.883,1.3,0,0.915413096,6.180620959,0,150,2026-04-28T16:35:19Z,1998-01-01
733,1,2000,733,6404,0.8,7.6,0.698,1.7,0,0.910269181,0.754864141,0,150,2026-04-28T16:35:19Z,1998-01-01
734,1,2000,734,4839,-3.1,6.9,0.698,1.8,0.2,0.904840361,3.698793286,0,150,2026-04-28T16:35:19Z,1998-01-01
735,1,2000,735,5790,5.4,12.7,0.858,1.6,0,0.89914155,2.016384322,0,150,2026-04-28T16:35:19Z,1998-01-01
736,1,2000,736,4272,-0.4,7.5,0.723,1.4,0,0.893188024,4.683935193,0,150,2026-04-28T16:35:19Z,1998-01-01
737,1,2000,737,2612,0.2,7.1,0.778,1.1,0,0.886995327,6.817192994,0,150,2026-04-28T16:35:19Z,1998-01-01
738,1,2000,738,2603,-1.1,5.5,0.758,1.7,4.8,0.880579186,6.856983575,0,150,2026-04-28T16:35:19Z,1998-01-01
739,1,2000,739,1702,3.8,5.9,0.833,2.9,4,0.873955426,7.728986573,0,150,2026-04-28T16:35:19Z,1998-01-01
740,1,2000,740,2648,2.3,3.1,0.703,3.7,0,0.867139891,6.875850085,0,150,2026-04-28T16:35:19Z,1998-01-01
741,1,2000,741,2673,1.7,3.5,0.673,2.1,0,0.860148369,6.88403342,0,150,2026-04-28T16:35:19Z,1998-01-01
742,1,2000,742,2698,1.5,3.9,0.668,0.8,0,0.852996519,6.8890038,0,150,2026-04-28T16:35:19Z,1998-01-01
743,1,2000,743,6187,-1.5,7.5,0.578,1.6,0,0.845699807,2.356601778,0,150,2026-04-28T16:35:19Z,1998-01-01
744,1,2000,744,7119,-3.2,8.2,0.578,1.5,0,0.87732203,0.884833067,0,150,2026-04-28T16:35:19Z,1998-01-01
745,1,2000,745,4258,-2.4,3,0.538,1.9,0,0.868981344,5.319566774,0,150,2026-04-28T16:35:19Z,1998-01-01
746,1,2000,746,3352,-0.7,0.4,0.604,3.7,0,0.860539152,6.378065426,0,150,2026-04-28T16:35:19Z,1998-01-01
747,1,2000,747,3133,-4.3,1.6,0.593,3.5,0,0.852011406,6.644320893,0,150,2026-04-28T16:35:19Z,1998-01-01
748,1,2000,748,2876,1.3,3.9,0.738,3.8,0.1,0.843413505,6.899299892,0,150,2026-04-28T16:35:19Z,1998-01-01
749,1,2000,749,4704,1.6,4.5,0.568,4.8,0,0.83476026,5.04323132,0,150,2026-04-28T16:35:19Z,1998-01-01
750,1,2000,750,6293,-3.1,3.7,0.518,2.1,0,0.826065862,3.079794107,0,150,2026-04-28T16:35:19Z,1998-01-01
751,1,2000,751,2979,0.3,3.6,0.583,2.5,0,0.817343865,6.941953705,0,150,2026-04-28T16:35:19Z,1998-01-01
752,1,2000,752,3083,1,3.6,0.673,4.1,2,0.808607167,6.870312689,0,150,2026-04-28T16:35:19Z,1998-01-01
753,1,2000,753,3054,0.9,3.1,0.653,5.3,0.4,0.799868001,6.937698169,0,150,2026-04-28T16:35:19Z,1998-01-01
754,1,2000,754,4045,-0.4,1.3,0.493,3.5,0.2,0.791137932,6.114692492,0,150,2026-04-28T16:35:19Z,1998-01-01
755,1,2000,755,6020,-7.9,-3.7,0.328,1.6,0,0.782427851,4.133636728,0,150,2026-04-28T16:35:19Z,1998-01-01
756,1,2000,756,8731,-5.2,-1,0.348,1.2,0,0.773747984,0.577288869,0,150,2026-04-28T16:35:19Z,1998-01-01
757,1,2000,757,8856,-8.7,4.6,0.423,1.3,0,0.765107895,0.493666818,0,150,2026-04-28T16:35:19Z,1998-01-01
758,1,2000,758,6700,-5.6,7.6,0.548,1.9,0,0.790308266,3.505832619,0,150,2026-04-28T16:35:19Z,1998-01-01
759,1,2000,759,3302,-0.3,6.4,0.743,4.1,0.8,0.780890464,6.947502831,0,150,2026-04-28T16:35:19Z,1998-01-01
760,1,2000,760,3736,5.5,11.1,0.998,4.4,0,0.771555899,6.592498284,0,150,2026-04-28T16:35:19Z,1998-01-01
761,1,2000,761,4989,2.9,11.4,0.858,1.6,0,0.762312065,5.54606761,0,150,2026-04-28T16:35:19Z,1998-01-01
762,1,2000,762,6444,-2.1,10,0.713,1.7,1,0.753165771,4.185222874,0,150,2026-04-28T16:35:19Z,1998-01-01
763,1,2000,763,2815,3.1,9.6,1.013,3.4,8,0.744123172,7.409911788,0,150,2026-04-28T16:35:19Z,1998-01-01
764,1,2000,764,4576,0.8,4.8,0.703,3.1,0,0.735189799,6.164840974,0,150,2026-04-28T16:35:19Z,1998-01-01
765,1,2000,765,5949,-0.8,7.1,0.643,1.9,0,0.726370585,5.024451711,0,150,2026-04-28T16:35:19Z,1998-01-01
766,1,2000,766,9226,-2.6,12.3,0.688,1.4,0,0.717669902,1.47852118,0,150,2026-04-28T16:35:19Z,1998-01-01
767,1,2000,767,8870,0.9,14,0.783,1.8,1,0.709091585,2.028914344,0,150,2026-04-28T16:35:19Z,1998-01-01
768,1,2000,768,5479,5.5,11.3,0.858,3.3,0.8,0.700638963,5.624582446,0,150,2026-04-28T16:35:19Z,1998-01-01
769,1,2000,769,4865,7.1,9.6,0.854,2.6,2,0.692314894,6.19551761,0,150,2026-04-28T16:35:19Z,1998-01-01
770,1,2000,770,5524,2.3,8.8,0.758,3.1,0,0.712938557,5.761002977,0,150,2026-04-28T16:35:19Z,1998-01-01
771,1,2000,771,8561,-1.9,10.9,0.723,2.5,3,0.704071371,3.043614686,0,150,2026-04-28T16:35:19Z,1998-01-01
772,1,2000,772,7984,1.7,6.3,0.623,4.1,0,0.695363207,3.81639237,0,150,2026-04-28T16:35:19Z,1998-01-01
773,1,2000,773,9208,-1.2,6.2,0.558,2.6,2,0.686814892,2.773118229,0,150,2026-04-28T16:35:19Z,1998-01-01
774,1,2000,774,2871,2.4,6.7,0.758,2.9,3.2,0.678426888,7.698912239,0,150,2026-04-28T16:35:19Z,1998-01-01
775,1,2000,775,4209,2.4,9,0.918,1.9,2,0.670199317,6.946993389,0,150,2026-04-28T16:35:19Z,1998-01-01
776,1,2000,776,4682,6.1,10.8,0.993,3.8,3.2,0.66213199,6.680034911,0,150,2026-04-28T16:35:19Z,1998-01-01
777,1,2000,777,5293,5.3,8.9,0.718,4.9,10,0.654224435,6.383872454,0,150,2026-04-28T16:35:19Z,1998-01-01
778,1,2000,778,6706,0.4,6.3,0.648,3.6,2.6,0.646475927,5.481510661,0,150,2026-04-28T16:35:19Z,1998-01-01
779,1,2000,779,4365,1.1,9.4,0.853,5.1,6.4,0.638885506,7.024347382,0,150,2026-04-28T16:35:19Z,1998-01-01
780,1,2000,780,6529,5.8,9.4,0.783,5.8,6,0.656811025,5.71702835,0,150,2026-04-28T16:35:19Z,1998-01-01
781,1,2000,781,9203,0.8,5.5,0.533,3.7,0,0.648818374,3.868742793,0,150,2026-04-28T16:35:19Z,1998-01-01
782,1,2000,782,12235,-3.6,6.6,0.463,1.9,0,0.641004231,1.331880538,0,150,2026-04-28T16:35:19Z,1998-01-01
783,1,2000,783,11297,-3.5,7.3,0.478,1.5,0,0.633366193,2.370929945,0,150,2026-04-28T16:35:19Z,1998-01-01
784,1,2000,784,12615,-4,9.5,0.508,1.6,0,0.62590173,1.293402005,0,150,2026-04-28T16:35:19Z,1998-01-01
785,1,2000,785,4829,-0.6,10.4,0.728,2.2,0,0.618608203,7.024821193,0,150,2026-04-28T16:35:19Z,1998-01-01
786,1,2000,786,4804,7,12.1,0.943,2,0,0.611482882,7.044379877,0,150,2026-04-28T16:35:19Z,1998-01-01
787,1,2000,787,6783,5.5,13.1,0.948,1.6,0,0.604522961,5.980264652,0,150,2026-04-28T16:35:19Z,1998-01-01
788,1,2000,788,10541,1.7,16.9,0.898,1.6,0,0.59772557,3.456316451,0,150,2026-04-28T16:35:19Z,1998-01-01
789,1,2000,789,10610,6.2,16.9,0.913,5.6,11,0.613844997,3.519407261,0,150,2026-04-28T16:35:19Z,1998-01-01
790,1,2000,790,5067,5.9,10,0.968,3.9,20,0.606735159,7.05766756,0,150,2026-04-28T16:35:19Z,1998-01-01
791,1,2000,791,5935,6.3,9.8,0.843,4.2,8.2,0.599801648,6.68662496,0,150,2026-04-28T16:35:19Z,1998-01-01
792,1,2000,792,10570,1.5,8.4,0.618,3,0,0.593040663,4.034473791,0,150,2026-04-28T16:35:19Z,1998-01-01
793,1,2000,793,5268,0.9,9.7,0.683,4.2,4,0.586448418,7.110347861,0,150,2026-04-28T16:35:19Z,1998-01-01
794,1,2000,794,12528,4.5,8.2,0.628,4.1,0,0.580021147,2.857833963,0,150,2026-04-28T16:35:19Z,1998-01-01
795,1,2000,795,15959,-3.7,6.9,0.418,2.7,0,0.573755117,0.459995095,0,150,2026-04-28T16:35:19Z,1998-01-01
796,1,2000,796,16060,-4.5,11.6,0.498,1.3,0,0.567646628,0.48028987,0,150,2026-04-28T16:35:19Z,1998-01-01
797,1,2000,797,15172,-1.8,13.3,0.598,1.4,0,0.561692025,1.292080685,0,150,2026-04-28T16:35:19Z,1998-01-01
798,1,2000,798,15215,-1.1,14.8,0.703,1.6,0,0.576272815,1.342597664,0,150,2026-04-28T16:35:19Z,1998-01-01
799,1,2000,799,16258,2.1,18,0.818,1.9,0,0.570074303,0.59480667,0,150,2026-04-28T16:35:19Z,1998-01-01
800,1,2000,800,7011,7.6,13.4,0.993,2.4,0,0.564038867,6.538348747,0,150,2026-04-28T16:35:19Z,1998-01-01
801,1,2000,801,13470,2.7,16.2,0.858,1.6,0,0.558162305,2.958278478,0,150,2026-04-28T16:35:19Z,1998-01-01
802,1,2000,802,15727,4.8,13.4,0.788,2.5,0,0.5524405,1.534278472,0,150,2026-04-28T16:35:19Z,1998-01-01
803,1,2000,803,15658,-0.1,14.5,0.763,1.8,0,0.546869425,1.751419753,0,150,2026-04-28T16:35:19Z,1998-01-01
804,1,2000,804,12627,3,15.3,0.903,3.1,2,0.541445145,3.813123376,0,150,2026-04-28T16:35:19Z,1998-01-01
805,1,2000,805,12637,5.3,9.4,0.653,5.6,0,0.536163816,4.014582334,0,150,2026-04-28T16:35:19Z,1998-01-01
806,1,2000,806,9908,-1,10.2,0.628,3.1,0,0.531021683,5.559427316,0,150,2026-04-28T16:35:19Z,1998-01-01
807,1,2000,807,11273,3.7,12.7,0.798,4.2,0,0.544330752,4.880511806,0,150,2026-04-28T16:35:19Z,1998-01-01
808,1,2000,808,6308,6.8,8.6,0.748,4.8,0,0.538996489,7.151250275,0,150,2026-04-28T16:35:19Z,1998-01-01
809,1,2000,809,11913,0.8,12.1,0.688,5,0,0.533807621,4.737720415,0,150,2026-04-28T16:35:19Z,1998-01-01
810,1,2000,810,18503,2.9,12.8,0.568,3.9,0,0.528760099,0.960707947,0,150,2026-04-28T16:35:19Z,1998-01-01
811,1,2000,811,18214,-2.4,15.8,0.633,1.2,0,0.523849989,1.250407668,0,150,2026-04-28T16:35:19Z,1998-01-01
812,1,2000,812,16221,0.8,17.4,0.703,2.1,0,0.51907347,2.595032502,0,150,2026-04-28T16:35:19Z,1998-01-01
813,1,2000,813,7319,4.8,14.2,0.733,3.2,2,0.514426832,6.934741239,0,150,2026-04-28T16:35:19Z,1998-01-01
814,1,2000,814,8281,6.9,12.6,0.933,2.5,0,0.509906477,6.57728183,0,150,2026-04-28T16:35:19Z,1998-01-01
815,1,2000,815,15992,2.6,15.8,0.828,2.2,2.4,0.505508909,2.986047461,0,150,2026-04-28T16:35:19Z,1998-01-01
816,1,2000,816,9109,5.1,11,0.783,3.3,0.8,0.517790752,6.360840226,0,150,2026-04-28T16:35:19Z,1998-01-01
817,1,2000,817,9022,2.7,8.8,0.733,2.5,0,0.513240555,6.442898725,0,150,2026-04-28T16:35:19Z,1998-01-01
818,1,2000,818,9275,1.1,8,0.743,3.6,3.2,0.508817472,6.383575078,0,150,2026-04-28T16:35:19Z,1998-01-01
819,1,2000,819,7076,2.4,4.2,0.723,3.5,1.2,0.504517862,7.182321233,0,150,2026-04-28T16:35:19Z,1998-01-01
820,1,2000,820,7375,1.6,9,0.703,2,0,0.500338201,7.113982371,0,150,2026-04-28T16:35:19Z,1998-01-01
821,1,2000,821,16022,-2.1,13.8,0.708,2.1,0.6,0.496275078,3.59003592,0,150,2026-04-28T16:35:19Z,1998-01-01
822,1,2000,822,10753,2.1,11.6,0.763,1.9,0.2,0.492325194,5.975905693,0,150,2026-04-28T16:35:19Z,1998-01-01
823,1,2000,823,18864,-1.1,16.1,0.733,4.5,0,0.488485354,2.264147858,0,150,2026-04-28T16:35:19Z,1998-01-01
824,1,2000,824,9113,8.9,17.5,0.918,4.1,9,0.48475247,6.615017796,0,150,2026-04-28T16:35:19Z,1998-01-01
825,1,2000,825,9072,5.5,14,0.938,3.8,2.2,0.496223403,6.656238224,0,150,2026-04-28T16:35:19Z,1998-01-01
826,1,2000,826,7553,5.6,7,0.858,4.1,0.4,0.492368759,7.177606903,0,150,2026-04-28T16:35:19Z,1998-01-01
827,1,2000,827,8391,4,8.4,0.733,4.7,0,0.488624255,6.962838135,0,150,2026-04-28T16:35:19Z,1998-01-01
828,1,2000,828,22210,-1.6,13.4,0.568,2.6,0,0.484986738,1.077550331,0,150,2026-04-28T16:35:19Z,1998-01-01
829,1,2000,829,21742,-1.3,17.7,0.693,1.5,0,0.48145316,1.352464289,0,150,2026-04-28T16:35:19Z,1998-01-01
830,1,2000,830,7998,3.2,11.8,0.828,1.9,0,0.478020575,7.135428015,0,150,2026-04-28T16:35:19Z,1998-01-01
831,1,2000,831,11259,5.8,15.7,0.933,1.2,2,0.474686139,6.099189729,0,150,2026-04-28T16:35:19Z,1998-01-01
832,1,2000,832,10611,6.7,15.1,0.923,3.2,5.4,0.471447102,6.355125365,0,150,2026-04-28T16:35:19Z,1998-01-01
833,1,2000,833,14638,2,12.7,0.708,4.6,1,0.468300807,4.984043384,0,150,2026-04-28T16:35:19Z,1998-01-01
834,1,2000,834,8747,5.1,14.2,0.783,3.4,0,0.465244685,7.008020171,0,150,2026-04-28T16:35:19Z,1998-01-01
835,1,2000,835,17328,6.4,19,0.923,6.1,1,0.475908629,3.900132278,0,150,2026-04-28T16:35:19Z,1998-01-01
836,1,2000,836,13244,6.1,15.2,0.778,4.5,0,0.472760827,5.615892979,0,150,2026-04-28T16:35:19Z,1998-01-01
837,1,2000,837,8264,2.3,15.2,0.883,4.2,13,0.4697056,7.189139177,0,150,2026-04-28T16:35:19Z,1998-01-01
838,1,2000,838,11482,5.8,14.2,0.908,3,0,0.466740365,6.251766158,0,150,2026-04-28T16:35:19Z,1998-01-01
839,1,2000,839,22366,2.3,16.8,0.853,1.8,1,0.463862624,1.883869729,0,150,2026-04-28T16:35:19Z,1998-01-01
840,1,2000,840,15995,8.5,15.4,0.843,2.8,0,0.461069968,4.74487858,0,150,2026-04-28T16:35:19Z,1998-01-01
841,1,2000,841,20682,1.3,19.6,0.888,1.3,0,0.458360066,2.814395516,0,150,2026-04-28T16:35:19Z,1998-01-01
842,1,2000,842,15635,7.5,20.6,1.238,1.9,2,0.455730671,4.856721306,0,150,2026-04-28T16:35:19Z,1998-01-01
843,1,2000,843,19200,8.5,24.5,1.173,3.3,1,0.453179608,3.477032261,0,150,2026-04-28T16:35:19Z,1998-01-01
844,1,2000,844,8684,11.2,11.3,1.148,2.2,20,0.463429149,7.164883036,0,150,2026-04-28T16:35:19Z,1998-01-01
845,1,2000,845,19566,5.9,15.1,0.883,2.3,0,0.460806845,3.549821015,0,150,2026-04-28T16:35:19Z,1998-01-01
846,1,2000,846,25365,3.5,21.2,0.978,2.6,0,0.458264942,0.906130091,0,150,2026-04-28T16:35:19Z,1998-01-01
847,1,2000,847,22921,12.1,22.2,0.963,4.7,0,0.455801274,2.165438587,0,150,2026-04-28T16:35:19Z,1998-01-01
848,1,2000,848,9867,7.4,16.1,1.228,1.5,9,0.453413747,6.905900267,0,150,2026-04-28T16:35:19Z,1998-01-01
849,1,2000,849,8963,11.1,11.5,1.203,1.7,5,0.45110034,7.162498563,0,150,2026-04-28T16:35:19Z,1998-01-01
850,1,2000,850,15238,6.6,15.9,1.048,1.3,0,0.4488591,5.342511801,0,150,2026-04-28T16:35:19Z,1998-01-01
851,1,2000,851,23278,4.1,21.6,1.088,1.6,0,0.446688144,2.200980019,0,150,2026-04-28T16:35:19Z,1998-01-01
852,1,2000,852,21627,8.2,23,1.298,1.8,0,0.444585649,2.89337366,0,150,2026-04-28T16:35:19Z,1998-01-01
853,1,2000,853,21577,10.2,22.8,1.448,2.4,2.2,0.442549859,2.91162994,0,150,2026-04-28T16:35:19Z,1998-01-01
854,1,2000,854,18232,10.3,23.5,1.443,1.8,0,0.440579076,4.305917173,0,150,2026-04-28T16:35:19Z,1998-01-01
855,1,2000,855,24408,9.9,25.9,1.283,1.7,0,0.450340943,1.840313,0,150,2026-04-28T16:35:19Z,1998-01-01
856,1,2000,856,16863,11.5,24.5,1.273,2.3,2,0.448324705,4.91498477,0,150,2026-04-28T16:35:19Z,1998-01-01
857,1,2000,857,10284,8.8,19.2,1.418,1.5,4.2,0.446375327,6.911878803,0,150,2026-04-28T16:35:19Z,1998-01-01
858,1,2000,858,16859,10.4,23.4,1.423,1.3,0.4,0.444491132,4.940956942,0,150,2026-04-28T16:35:19Z,1998-01-01
859,1,2000,859,19729,13.1,24,1.443,1.1,0,0.442670499,3.925128454,0,150,2026-04-28T16:35:19Z,1998-01-01
860,1,2000,860,19215,11.3,24.3,1.498,1.2,17,0.440911866,4.138921634,0,150,2026-04-28T16:35:19Z,1998-01-01
861,1,2000,861,15707,12.9,20.5,1.603,1.5,14,0.439213724,5.36993312,0,150,2026-04-28T16:35:19Z,1998-01-01
862,1,2000,862,22276,10.3,23.9,1.518,4,0,0.437574618,3.013640236,0,150,2026-04-28T16:35:19Z,1998-01-01
863,1,2000,863,22537,11.3,22.7,1.483,2,0.2,0.435993145,2.959580806,0,150,2026-04-28T16:35:19Z,1998-01-01
864,1,2000,864,19106,12.3,22.8,1.483,2.6,0,0.434467955,4.308596366,0,150,2026-04-28T16:35:19Z,1998-01-01
865,1,2000,865,20677,11.3,24.1,1.528,1.7,0.2,0.432997745,3.746014568,0,150,2026-04-28T16:35:19Z,1998-01-01
866,1,2000,866,24762,10.8,27.2,1.593,1.2,0,0.442558373,2.110827153,0,150,2026-04-28T16:35:19Z,1998-01-01
867,1,2000,867,27468,13.3,28.1,1.353,2.6,0.6,0.441066499,1.067828156,0,150,2026-04-28T16:35:19Z,1998-01-01
868,1,2000,868,9977,14.4,15.5,1.433,1.6,9,0.439631499,7.108792077,0,150,2026-04-28T16:35:19Z,1998-01-01
869,1,2000,869,13795,10.3,16.2,1.088,3.2,1.4,0.438252101,6.182467864,0,150,2026-04-28T16:35:19Z,1998-01-01
870,1,2000,870,10781,8.4,15.2,1.008,2.5,1,0.436927082,6.980313806,0,150,2026-04-28T16:35:19Z,1998-01-01
871,1,2000,871,17993,8.4,17.2,1.013,2.1,0,0.435655264,4.978853234,0,150,2026-04-28T16:35:19Z,1998-01-01
872,1,2000,872,13912,5.2,19.3,1.068,3,3,0.434435517,6.192842984,0,150,2026-04-28T16:35:19Z,1998-01-01
873,1,2000,873,19876,8.1,15.7,0.933,2.8,0,0.433266755,4.424871822,0,150,2026-04-28T16:35:19Z,1998-01-01
874,1,2000,874,28112,3.8,19.7,0.938,2.1,0,0.432147936,1.303033384,0,150,2026-04-28T16:35:19Z,1998-01-01
875,1,2000,875,26291,6.3,24.3,1.198,1.4,0,0.431078065,1.965385229,0,150,2026-04-28T16:35:19Z,1998-01-01
876,1,2000,876,14252,13.7,20.9,1.408,1.9,0.2,0.430056185,6.089812246,0,150,2026-04-28T16:35:19Z,1998-01-01
877,1,2000,877,21835,10.1,25.6,1.413,2.8,11.2,0.429081385,3.668526525,0,150,2026-04-28T16:35:19Z,1998-01-01
878,1,2000,878,18325,9.8,17.9,1.113,2.5,0,0.428152795,4.965122847,0,150,2026-04-28T16:35:19Z,1998-01-01
879,1,2000,879,12472,11.5,18.1,1.248,3.3,4,0.427269586,6.610900942,0,150,2026-04-28T16:35:19Z,1998-01-01
880,1,2000,880,18390,8.3,17.3,0.968,2.9,0.2,0.426430969,5.010655264,0,150,2026-04-28T16:35:19Z,1998-01-01
881,1,2000,881,12325,11,21.8,1.308,3.5,1.6,0.425636195,6.653897789,0,150,2026-04-28T16:35:19Z,1998-01-01
882,1,2000,882,17510,12.7,20.5,1.383,2.9,1,0.424884555,5.206092367,0,150,2026-04-28T16:35:19Z,1998-01-01
883,1,2000,883,26721,9.4,25.2,1.383,1.5,0.2,0.434340454,1.912600391,0,150,2026-04-28T16:35:19Z,1998-01-01
884,1,2000,884,24335,11.5,29.2,1.603,1.7,0,0.433609877,2.799562531,0,150,2026-04-28T16:35:19Z,1998-01-01
885,1,2000,885,24451,13.9,29.6,1.688,1.7,12,0.432924714,2.742302115,0,150,2026-04-28T16:35:19Z,1998-01-01
886,1,2000,886,20025,15.5,27.2,1.768,2,0.2,0.432284312,4.349337085,0,150,2026-04-28T16:35:19Z,1998-01-01
887,1,2000,887,13531,14.8,23.9,1.543,2.9,2.4,0.43168806,6.351258713,0,150,2026-04-28T16:35:19Z,1998-01-01
888,1,2000,888,11195,11.4,17.9,1.213,3.4,0,0.431135388,6.970306465,0,150,2026-04-28T16:35:19Z,1998-01-01
889,1,2000,889,25122,9,20.2,1.138,2.9,0,0.430625765,2.745129357,0,150,2026-04-28T16:35:19Z,1998-01-01
890,1,2000,890,29577,7.4,29.3,1.308,2.8,0,0.430158703,0.870511222,0,150,2026-04-28T16:35:19Z,1998-01-01
891,1,2000,891,28049,17.5,29,1.448,5.6,0,0.429733751,1.465758227,0,150,2026-04-28T16:35:19Z,1998-01-01
892,1,2000,892,15422,14.7,23.1,1.648,5,49,0.4293505,5.844888564,0,150,2026-04-28T16:35:19Z,1998-01-01
893,1,2000,893,10523,12.5,14.4,1.388,4.1,2,0.42900858,7.118432195,0,150,2026-04-28T16:35:19Z,1998-01-01
894,1,2000,894,25399,10.9,22,1.403,3.4,0,0.428707659,2.578512769,0,150,2026-04-28T16:35:19Z,1998-01-01
895,1,2000,895,14646,12.3,24.4,1.623,2.4,0,0.428447449,6.072792567,0,150,2026-04-28T16:35:19Z,1998-01-01
896,1,2000,896,27234,15.3,26.6,1.703,3.3,0.2,0.428227696,1.739542866,0,150,2026-04-28T16:35:19Z,1998-01-01
897,1,2000,897,26165,13.2,26.3,1.643,2.1,0,0.428048187,2.201706706,0,150,2026-04-28T16:35:19Z,1998-01-01
898,1,2000,898,27315,12.5,24.1,1.418,2.7,0,0.427908749,1.830963997,0,150,2026-04-28T16:35:19Z,1998-01-01
899,1,2000,899,30145,10.6,25.3,1.068,2.9,0,0.427809248,0.830413894,0,150,2026-04-28T16:35:19Z,1998-01-01
900,1,2000,900,29676,9.1,29.7,1.458,2.1,0,0.427749585,0.823201339,0,150,2026-04-28T16:35:19Z,1998-01-01
901,1,2000,901,29744,14.4,30.8,1.428,2.8,0,0.427729704,0.80782628,0,150,2026-04-28T16:35:19Z,1998-01-01
902,1,2000,902,29205,13.1,30.6,1.038,4,0,0.427749585,1.241196466,0,150,2026-04-28T16:35:19Z,1998-01-01
903,1,2000,903,27990,10.9,29.6,1.203,2.1,0,0.427809248,1.651397675,0,150,2026-04-28T16:35:19Z,1998-01-01
904,1,2000,904,11035,16.5,19.4,1.448,2.5,0.2,0.427908749,7.001067204,0,150,2026-04-28T16:35:19Z,1998-01-01
905,1,2000,905,14598,11.6,20,1.193,2.5,0,0.428048187,6.151640499,0,150,2026-04-28T16:35:19Z,1998-01-01
906,1,2000,906,13784,13.2,19.4,1.168,3.3,0,0.428227696,6.365014609,0,150,2026-04-28T16:35:19Z,1998-01-01
907,1,2000,907,14584,11.4,18.9,1.028,1.9,0,0.428447449,6.178584772,0,150,2026-04-28T16:35:19Z,1998-01-01
908,1,2000,908,27951,6.9,21.3,0.953,2.9,0,0.428707659,1.761570278,0,150,2026-04-28T16:35:19Z,1998-01-01
909,1,2000,909,27804,7.3,25.3,1.038,2,0,0.42900858,1.764471346,0,150,2026-04-28T16:35:19Z,1998-01-01
910,1,2000,910,13346,12.9,23.2,1.388,2.4,0,0.4293505,6.432976703,0,150,2026-04-28T16:35:19Z,1998-01-01
911,1,2000,911,24887,11.7,24.4,1.238,2.4,0,0.429733751,2.792851203,0,150,2026-04-28T16:35:19Z,1998-01-01
912,1,2000,912,29233,10,26.6,1.198,1.5,0,0.430158703,1.044498496,0,150,2026-04-28T16:35:19Z,1998-01-01
913,1,2000,913,20019,12.1,29.9,1.528,1.9,1,0.430625765,4.418770013,0,150,2026-04-28T16:35:19Z,1998-01-01
914,1,2000,914,26158,15.9,33.6,1.678,3.3,23,0.431135388,2.080295951,0,150,2026-04-28T16:35:19Z,1998-01-01
915,1,2000,915,15812,14.7,25.7,1.833,2,19,0.43168806,5.663167306,0,150,2026-04-28T16:35:19Z,1998-01-01
916,1,2000,916,18755,15,23.9,1.523,3.4,0.2,0.432284312,4.804343965,0,150,2026-04-28T16:35:19Z,1998-01-01
917,1,2000,917,21211,12.2,23.8,1.313,2.2,0,0.432924714,4.024043604,0,150,2026-04-28T16:35:19Z,1998-01-01
918,1,2000,918,26677,11.6,29.6,1.493,2.4,2,0.433609877,1.861942046,0,150,2026-04-28T16:35:19Z,1998-01-01
919,1,2000,919,22768,16.6,26.6,1.623,4.6,0.6,0.434340454,3.337035797,0,150,2026-04-28T16:35:19Z,1998-01-01
920,1,2000,920,18259,13.2,19,1.218,4.2,1,0.424884555,4.986401397,0,150,2026-04-28T16:35:19Z,1998-01-01
921,1,2000,921,10545,10.1,18.2,1.328,3.8,15.2,0.425636195,7.066442487,0,150,2026-04-28T16:35:19Z,1998-01-01
922,1,2000,922,13393,14.3,20.1,1.348,3.9,2,0.426430969,6.351449823,0,150,2026-04-28T16:35:19Z,1998-01-01
923,1,2000,923,12634,10.9,15.9,1.188,3,7,0.427269586,6.562319763,0,150,2026-04-28T16:35:19Z,1998-01-01
924,1,2000,924,12207,9.8,16.8,1.148,3.2,0,0.428152795,6.667204403,0,150,2026-04-28T16:35:19Z,1998-01-01
925,1,2000,925,11845,8.1,19.6,1.278,2.9,0.8,0.429081385,6.732542021,0,150,2026-04-28T16:35:19Z,1998-01-01
