comfort_error_mean,comfort_violation_rate,conflict_penalty_mean,context_counts_json,dominant_climate_context_id,energy_kwh_normalized,first_timestamp,last_timestamp,learning_elapsed_sec,mpc_cost_mean,oscillation_penalty_mean,period,prediction_error_mean,reward_mean,rl_q_delta_mean,rl_td_error_mean,steps,switching_penalty_mean,uncertainty_radius_mean
0.004287719689849625,0.0,0.0028521825396825395,"{""C10"": 2016}",C10,457.9326366666603,2017-08-14 00:00:00,2017-08-20 23:55:00,204002.29622483253,1.2320177547306399e+213,0.016028025793650792,2017-W33,0.0,0.9458806142866426,0.00024097804968139247,0.0030122256210174114,2016,0.031603422619047625,0.04999999999999822
0.004304924550960736,0.0,0.006262400793650794,"{""C10"": 2016}",C10,643.7326912500071,2017-08-21 00:00:00,2017-08-27 23:55:00,207310.22459459305,2.8402837420288817e+217,0.028490823412698412,2017-W34,0.0,0.9403585649429805,0.00024665516101930843,0.0030831895127413486,2016,0.05305679563492062,0.04999999999999822
0.004283931573725976,0.0,0.00480530753968254,"{""C02"": 288, ""C10"": 1728}",C10,557.827376666673,2017-08-28 00:00:00,2017-09-03 23:55:00,210831.70093631744,6.716488351545105e+221,0.019717261904761904,2017-W35,0.0,0.9437011454263851,0.000187940639139467,0.0023492579892433205,2016,0.03957093253968254,0.04999999999999822
0.004266963763575607,0.0,0.0038132440476190475,"{""C10"": 1728, ""C02"": 288}",C10,458.6340949999912,2017-09-04 00:00:00,2017-09-10 23:55:00,214459.4644613266,1.5322944285498938e+226,0.01652405753968254,2017-W36,0.0,0.9450155081144781,0.00016867021063255862,0.0021083776329069957,2016,0.03526165674603174,0.04999999999999822
0.004210399566624908,0.0,0.005828373015873016,"{""C10"": 1728, ""C05"": 288}",C10,731.8007070833404,2017-09-11 00:00:00,2017-09-17 23:55:00,218117.22757148743,3.8466655070684894e+235,0.031281001984126984,2017-W37,0.0,0.9319501467829964,0.00020003288588564796,0.002500411073570601,2016,0.06347346230158728,0.04999999999999822
0.0041559863199665805,0.0,0.004898313492063492,"{""C05"": 288, ""C10"": 1440, ""C02"": 288}",C10,848.0105529166935,2017-09-18 00:00:00,2017-09-24 23:55:00,221556.6051249504,1.3503879744560744e+247,0.029575892857142856,2017-W38,0.0,0.9166996403438761,0.0004564255747944584,0.005705319684930743,2016,0.06220238095238094,0.04999999999999822
0.004018710709064325,0.0,0.005425347222222222,"{""C05"": 1152, ""C02"": 864}",C05,972.3352900000198,2017-09-25 00:00:00,2017-10-01 23:55:00,225278.22037053108,7.479051927372711e+275,0.030381944444444444,2017-W39,0.0,0.9072658114503358,0.0003723543207886726,0.004654429009858417,2016,0.06607762896825395,0.04999999999999822
0.003387542554302434,0.0,0.005673363095238095,"{""C05"": 864, ""C07"": 288, ""C03"": 576, ""C00"": 288}",C05,1571.6971837499534,2017-10-02 00:00:00,2017-10-08 23:55:00,228848.95910787582,inf,0.027591765873015872,2017-W40,0.0,0.858155424707485,0.0009325084830467421,0.01165635603808428,2016,0.06274677579365077,0.04999999999999822
0.0037348460996240573,0.0,0.005549355158730159,"{""C05"": 2016}",C05,1387.8899287499837,2017-10-09 00:00:00,2017-10-15 23:55:00,232618.89685702324,8.805493980709581e+119,0.026258680555555556,2017-W41,0.0,0.8710112594834966,0.0003131012335046945,0.003913765418808703,2016,0.06065228174603173,0.04999999999999822
0.003190320723684215,0.0,0.006510416666666667,"{""C05"": 1440, ""C07"": 576}",C05,1714.5179487499747,2017-10-16 00:00:00,2017-10-22 23:55:00,235949.49717116356,3.719343467299587e+210,0.03050595238095238,2017-W42,0.0,0.8464542345348731,0.0006408567847785226,0.008010709809731523,2016,0.0720300099206349,0.04999999999999822
0.0038604699248120256,0.0,0.006665426587301587,"{""C05"": 1728, ""C06"": 288}",C05,1210.9864404166824,2017-10-23 00:00:00,2017-10-29 23:55:00,239275.66574645042,6.719614748050098e+257,0.035032242063492064,2017-W43,0.0,0.8907846176327074,0.00048608972252785736,0.00607612153159823,2016,0.06998387896825395,0.04999999999999822
0.0037064452798663307,0.0,0.004898313492063492,"{""C06"": 1440, ""C05"": 288, ""C08"": 288}",C06,1632.7557624999833,2017-10-30 00:00:00,2017-11-05 23:55:00,242691.8801882267,4.7310244489181455e+299,0.028738839285714284,2017-W44,0.0,0.856658060357499,0.0005509541760798668,0.006886927200998359,2016,0.0591641865079365,0.04999999999999822
0.0032703785505430205,0.0,0.006169394841269841,"{""C08"": 576, ""C06"": 864, ""C00"": 288, ""C07"": 288}",C06,1687.1405899999968,2017-11-06 00:00:00,2017-11-12 23:55:00,246304.89931106567,inf,0.03180803571428571,2017-W45,0.0,0.8526039472281528,0.0006707074277719357,0.008383842847149185,2016,0.07068824404761903,0.04999999999999822
0.002444848579782794,0.0,0.0037822420634920635,"{""C00"": 1728, ""C06"": 288}",C00,2001.4895120833219,2017-11-13 00:00:00,2017-11-19 23:55:00,249736.16822504997,1.911739970393854e+51,0.015966021825396824,2017-W46,0.0,0.8167202856465451,0.00026411549428928413,0.0033014436786160607,2016,0.03442460317460318,0.04999999999999822
0.0018672780910609834,0.0,0.04076760912698413,"{""C08"": 288, ""C07"": 864, ""C04"": 288, ""C11"": 576}",C07,2428.8985733332847,2017-11-20 00:00:00,2017-11-26 23:55:00,253271.54127526283,6.279940526608917e+199,0.04575892857142857,2017-W47,0.0,0.7556227262960564,0.0007912356498579141,0.00989044562322391,2016,0.13080977182539683,0.04999999999999822
0.0014045654500835403,0.0,0.010695684523809524,"{""C00"": 2016}",C00,2199.448050416635,2017-11-27 00:00:00,2017-12-03 23:55:00,256630.96142792702,2.785598780872916e+206,0.017485119047619048,2017-W48,0.0,0.7949392842622445,0.00019421758222392947,0.002427719777799131,2016,0.035974702380952385,0.04999999999999822
0.0010101340591060987,0.0,0.16375248015873015,"{""C00"": 576, ""C07"": 288, ""C03"": 288, ""C04"": 864}",C04,2255.663551249973,2017-12-04 00:00:00,2017-12-10 23:55:00,260195.37963581085,1.5060333038887767e+283,0.06535218253968254,2017-W49,0.0,0.6593293170595131,0.000561472929074253,0.007018411613428169,2016,0.33148561507936514,0.04999999999999822
0.001060903952589805,0.0,0.12369791666666667,"{""C04"": 2016}",C04,2315.2322070832934,2017-12-11 00:00:00,2017-12-17 23:55:00,263863.8472223282,inf,0.051928323412698416,2017-W50,0.0,0.6379992009224411,0.0010029577103560774,0.012536971379451003,2016,0.25350694444444455,0.04999999999999822
0.002413927918755221,0.0,0.006014384920634921,"{""C04"": 576, ""C08"": 288, ""C03"": 576, ""C11"": 288, ""C06"": 288}",C04,2400.503004166617,2017-12-18 00:00:00,2017-12-24 23:55:00,267557.3587856293,3.684687688984355e+129,0.036768353174603176,2017-W51,0.0,0.7729411866355943,0.0005193577253866192,0.006491971567332724,2016,0.07137896825396822,0.04999999999999822
0.0019302782999164579,0.0,0.006417410714285714,"{""C11"": 288, ""C00"": 1440, ""C07"": 288}",C00,2360.4177945832844,2017-12-25 00:00:00,2017-12-31 23:55:00,271092.02900648117,4.804379418142615e+190,0.031001984126984128,2017-W52,0.0,0.8004018381564757,0.00035566939097089143,0.004445867387136147,2016,0.06251240079365078,0.04999999999999822
0.001236790282999163,0.0,0.016803075396825396,"{""C07"": 576, ""C11"": 864, ""C00"": 576}",C11,1925.2602275000168,2018-01-01 00:00:00,2018-01-07 23:55:00,274630.27962994576,inf,0.023547867063492062,2018-W01,0.0,0.823952930405845,0.0015163237896354033,0.018954047370442585,2016,0.062263144841269845,0.04999999999999822
0.001378812265037595,0.0,0.06318204365079365,"{""C00"": 1728, ""C07"": 288}",C00,2311.5340995832908,2018-01-08 00:00:00,2018-01-14 23:55:00,278085.7659919262,6.340981865959805e+56,0.041511656746031744,2018-W02,0.0,0.757624345028245,0.0003601317626935879,0.004501647033669841,2016,0.14838789682539688,0.04999999999999822
0.0010112515664160396,0.0,0.05555555555555555,"{""C07"": 864, ""C00"": 576, ""C11"": 288, ""C04"": 288}",C07,2223.5054495833024,2018-01-15 00:00:00,2018-01-21 23:55:00,281535.3074412346,7.054161638726869e+178,0.029513888888888888,2018-W03,0.0,0.7463977945332938,0.0003478329594488355,0.004347911993110447,2016,0.10938740079365077,0.04999999999999822
0.0012612285923141173,0.0,0.0863405257936508,"{""C11"": 576, ""C00"": 576, ""C07"": 288, ""C03"": 576}",C11,3235.94386958334,2018-01-22 00:00:00,2018-01-28 23:55:00,284928.9079248905,inf,0.06197296626984127,2018-W04,0.0,0.7524411781700188,0.002171078017610778,0.02713847522013469,2016,0.2029315476190476,0.04999999999999822
