comfort_error_mean,comfort_violation_rate,conflict_penalty_mean,context_counts_json,dominant_climate_context_id,energy_kwh_normalized,first_timestamp,last_timestamp,learning_elapsed_sec,mpc_cost_mean,oscillation_penalty_mean,period,prediction_error_mean,reward_mean,rl_q_delta_mean,rl_td_error_mean,steps,switching_penalty_mean,uncertainty_radius_mean
0.0031921192649208793,0.0,0.02675142973856209,"{""C02"": 6048, ""C10"": 15264, ""C08"": 576, ""C05"": 9504, ""C07"": 3744, ""C06"": 1728, ""C00"": 6624, ""C11"": 2592, ""C03"": 1728, ""C04"": 1152}",C10,37547.88713582739,2016-07-15 00:00:00,2016-12-31 23:55:00,85492.28835701942,inf,0.03075137867647059,2016,0.0,0.8598111093359324,0.002041577038810557,0.02551971298513209,48960,0.08451414419934615,0.05324995224172179
0.0030077915139589896,0.0,0.03063403729071537,"{""C11"": 8928, ""C00"": 17856, ""C07"": 4896, ""C03"": 5760, ""C09"": 864, ""C04"": 6336, ""C08"": 2304, ""C05"": 13536, ""C06"": 8064, ""C02"": 10080, ""C10"": 26496}",C10,79214.4225644998,2017-01-01 00:00:00,2017-12-31 23:55:00,271092.02900648117,inf,0.031693540715372906,2017,0.0,0.8452873716372885,0.0007653133293603386,0.009566416617004272,105120,0.09430087043379196,0.050000000000098514
0.003129174650024077,0.0,0.02007408200152207,"{""C07"": 6336, ""C11"": 12672, ""C00"": 10656, ""C04"": 5184, ""C03"": 8640, ""C08"": 6912, ""C06"": 13824, ""C05"": 10368, ""C10"": 19584, ""C02"": 10944}",C10,83023.24699659679,2018-01-01 00:00:00,2018-12-31 23:55:00,455268.5968263149,inf,0.029878091704718415,2018,0.0,0.8530679410750769,0.0005177646942927682,0.006472058678659676,105120,0.07652789668949915,0.050000000000098514
0.0015393897478070244,0.0,0.056098090277777776,"{""C11"": 5760, ""C09"": 1440, ""C01"": 2304, ""C03"": 5472, ""C00"": 8928, ""C07"": 4032, ""C04"": 576, ""C06"": 288}",C00,31904.316309575977,2019-01-01 00:00:00,2019-04-10 23:55:00,505986.7282938957,inf,0.03683159722222222,2019,0.0,0.7559934932406972,0.0008263958079574319,0.010329947599467839,28800,0.13531666666666617,0.049999999999973545
