comfort_error_mean,comfort_violation_rate,conflict_penalty_mean,context_counts_json,dominant_climate_context_id,energy_kwh_normalized,first_timestamp,last_timestamp,learning_elapsed_sec,mpc_cost_mean,oscillation_penalty_mean,period,prediction_error_mean,reward_mean,rl_q_delta_mean,rl_td_error_mean,steps,switching_penalty_mean,uncertainty_radius_mean
0.0031287838084795294,0.0,0.005068324372759857,"{""C04"": 288, ""C08"": 1440, ""C11"": 1440, ""C06"": 2592, ""C07"": 1440, ""C00"": 288, ""C05"": 1440}",C06,7788.087523333784,2018-03-01 00:00:00,2018-03-31 23:55:00,316636.02815008163,inf,0.023668514784946238,2018-03,0.0,0.8385472665239102,0.0005163889771931989,0.006454862214914931,8928,0.049742103494623706,0.05000000000000753
0.003113984283625723,0.0,0.01158130787037037,"{""C05"": 1728, ""C06"": 4032, ""C07"": 864, ""C03"": 864, ""C00"": 864, ""C08"": 288}",C06,7300.418069583698,2018-04-01 00:00:00,2018-04-30 23:55:00,331781.4610824585,inf,0.02646846064814815,2018-04,0.0,0.8416196228447715,0.0005992221721434917,0.007490277151793635,8640,0.06637326388888892,0.0500000000000074
0.003844028396764738,0.0,0.004291274641577061,"{""C08"": 3168, ""C06"": 3168, ""C03"": 576, ""C11"": 576, ""C07"": 288, ""C05"": 1152}",C08,5548.3328604164335,2018-05-01 00:00:00,2018-05-31 23:55:00,347870.23509430885,8.006637990640854e+259,0.025383624551971327,2018-05,0.0,0.8852580093255722,0.0006014552672122392,0.007518190840153005,8928,0.055136928763440944,0.05000000000000753
0.004180076998050685,0.0,0.004781539351851852,"{""C06"": 1152, ""C08"": 288, ""C05"": 864, ""C10"": 4320, ""C02"": 2016}",C10,2597.560850416469,2018-06-01 00:00:00,2018-06-30 23:55:00,362530.7027668953,inf,0.025405092592592594,2018-06,0.0,0.938430780753605,0.000807707543611902,0.010096344295148729,8640,0.0512887731481482,0.0500000000000074
0.004407747005282005,0.0,0.005103326612903226,"{""C10"": 5760, ""C02"": 3168}",C10,2725.5609879164767,2018-07-01 00:00:00,2018-07-31 23:55:00,377827.33498573303,2.911438150956748e+33,0.02445956541218638,2018-07,0.0,0.9414779158171619,0.00020934251191646644,0.0026167813989558517,8928,0.047506440412186414,0.05000000000000753
0.0043722278815317836,0.0,0.004718301971326165,"{""C02"": 4032, ""C10"": 4896}",C10,2472.8967133331444,2018-08-01 00:00:00,2018-08-31 23:55:00,393200.4477276802,6.151036307897834e+52,0.023878528225806453,2018-08,0.0,0.9422046266947395,0.00017917204594117714,0.0022396505742647115,8928,0.04616935483870972,0.05000000000000753
0.0042113314753898685,0.0,0.005656828703703704,"{""C10"": 4320, ""C02"": 1728, ""C06"": 576, ""C05"": 2016}",C10,3432.917394166407,2018-09-01 00:00:00,2018-09-30 23:55:00,408278.4171485901,2.5677917692825982e+126,0.028833912037037036,2018-09,0.0,0.9278763180134849,0.00026597448631887334,0.0033246810789859223,8640,0.05920138888888894,0.0500000000000074
0.0035972266730333892,0.0,0.004732302867383513,"{""C05"": 3168, ""C10"": 288, ""C06"": 2016, ""C11"": 864, ""C07"": 576, ""C00"": 864, ""C08"": 864, ""C03"": 288}",C05,6550.300479166798,2018-10-01 00:00:00,2018-10-31 23:55:00,424013.38415670395,inf,0.027959789426523298,2018-10,0.0,0.8678361986925973,0.00043555815051684097,0.00544447688146055,8928,0.05971382168458788,0.05000000000000753
0.0022806864035087734,0.0,0.004962384259259259,"{""C00"": 1440, ""C11"": 4320, ""C06"": 288, ""C03"": 2016, ""C07"": 576}",C11,9570.380878334197,2018-11-01 00:00:00,2018-11-30 23:55:00,438947.7726778984,inf,0.02432002314814815,2018-11,0.0,0.8048924922397693,0.0003688254987273484,0.004610318734091861,8640,0.04878819444444451,0.0500000000000074
0.0016513575268817195,0.0,0.03816644265232975,"{""C03"": 1728, ""C08"": 864, ""C11"": 2304, ""C00"": 3456, ""C04"": 288, ""C07"": 288}",C00,10059.329962500835,2018-12-01 00:00:00,2018-12-31 23:55:00,455268.5968263149,inf,0.03263608870967742,2018-12,0.0,0.7755292533932011,0.00031095897409748183,0.0038869871762185295,8928,0.10219898073476706,0.05000000000000753
0.0010025674106300694,0.0,0.09290994623655914,"{""C11"": 864, ""C09"": 1152, ""C01"": 2304, ""C03"": 1440, ""C00"": 1728, ""C07"": 1152, ""C04"": 288}",C01,9799.785055834,2019-01-01 00:00:00,2019-01-31 23:55:00,471434.9700155258,inf,0.046720990143369175,2019-01,0.0,0.7109764788367118,0.0017452065895070148,0.021815082368837623,8928,0.20174619175627218,0.05000000000000753
0.0012554077250417671,0.0,0.07767547123015874,"{""C00"": 3456, ""C11"": 1728, ""C03"": 1440, ""C07"": 1152, ""C04"": 288}",C00,9132.042278334113,2019-02-01 00:00:00,2019-02-28 23:55:00,485353.95068335533,inf,0.04359654017857143,2019-02,0.0,0.7470678115430324,0.0005292110470183714,0.006615138087729673,8064,0.1745625620039681,0.050000000000007115
0.001915223631154493,0.0,0.01643005152329749,"{""C11"": 2016, ""C00"": 2880, ""C03"": 2016, ""C07"": 1728, ""C06"": 288}",C00,9860.27840083416,2019-03-01 00:00:00,2019-03-31 23:55:00,501022.779116869,inf,0.024725582437275986,2019-03,0.0,0.7948586731996714,0.00032896878204015996,0.004112109775501976,8928,0.06114975358422945,0.05000000000000753
0.0028336036184210614,0.0,0.004535590277777778,"{""C09"": 288, ""C11"": 1152, ""C00"": 864, ""C03"": 576}",C11,3112.2105745831927,2019-04-01 00:00:00,2019-04-10 23:55:00,505986.7282938957,2.893481423578818e+292,0.02476128472222222,2019-04,0.0,0.8000560887736949,0.00035222349612659394,0.004402793701582435,2880,0.04941406249999999,0.049999999999999475
