date,t_min,t_max,t_mean,rh_mean,wind_mean,rad_sum,rain_sum,t_range,cluster_index,context_id,context_name
2015-01-01,1.39,11.07,6.964305555555556,44.013888888888886,0.6036805555555556,54306.8199,2.64,9.68,0,C00,cluster_00_mild_normal_humidity_normal_wind
2015-01-02,3.6,11.75,7.366631944444445,63.93229166666666,0.7432986111111111,64931.1777,2.64,8.15,0,C00,cluster_00_mild_normal_humidity_normal_wind
2015-01-03,3.25,10.11,6.349392361111111,53.18055555555556,0.7726909722222222,59551.1112,2.64,6.859999999999999,0,C00,cluster_00_mild_normal_humidity_normal_wind
2015-01-04,0.1575,8.77,4.337065972222223,62.802083333333336,0.9574826388888888,36747.0129,2.962916666666666,8.612499999999999,11,C11,cluster_11_mild_normal_humidity_normal_wind
2015-01-05,-0.59,8.62,3.452118055555556,58.333333333333336,1.1125694444444445,72148.4986,3.84,9.21,0,C00,cluster_00_mild_normal_humidity_normal_wind
2015-01-06,0.19,12.99,6.601371527777777,47.14409722222222,2.454461805555556,71062.1011,3.84,12.8,7,C07,cluster_07_mild_normal_humidity_normal_wind
2015-01-07,5.6575,12.94,9.211927083333332,52.99652777777778,3.875538194444444,53173.4162,3.4058333333333333,7.2825,7,C07,cluster_07_mild_normal_humidity_normal_wind
2015-01-08,-5.04,5.63,1.1382465277777778,72.73784722222223,1.7399131944444446,38713.7391,11.243333333333332,10.67,4,C04,cluster_04_cold_normal_humidity_normal_wind
2015-01-09,-8.34,2.24,-3.031579861111111,68.76909722222223,1.3357638888888888,41896.1217,10.08,10.58,4,C04,cluster_04_cold_normal_humidity_normal_wind
2015-01-10,-5.4,2.38,-2.01921875,74.65451388888889,0.8936284722222223,31305.3625,10.08,7.78,11,C11,cluster_11_mild_normal_humidity_normal_wind
2015-01-11,-5.5533,2.55,-1.3200173611111112,62.76909722222222,0.8549131944444445,22873.6452,10.08,8.1033,11,C11,cluster_11_mild_normal_humidity_normal_wind
2015-01-12,-7.73,6.45,-0.5032986111111111,54.060763888888886,1.253298611111111,73335.6892,10.08,14.18,4,C04,cluster_04_cold_normal_humidity_normal_wind
2015-01-13,-3.17,10.88,3.447430555555556,40.30555555555556,0.4343923611111111,73335.6892,10.08,14.05,4,C04,cluster_04_cold_normal_humidity_normal_wind
2015-01-14,-0.59,10.56,4.375381944444444,45.536458333333336,1.2476215277777778,70356.9194,10.08,11.15,4,C04,cluster_04_cold_normal_humidity_normal_wind
2015-01-15,1.32,9.01,4.473107638888889,45.61979166666666,2.708784722222222,68915.5683,9.3425,7.689999999999999,7,C07,cluster_07_mild_normal_humidity_normal_wind
2015-01-16,1.8,9.83,5.142378472222223,54.21006944444444,1.4120833333333334,64350.4214,5.574999999999999,8.03,0,C00,cluster_00_mild_normal_humidity_normal_wind
2015-01-17,-0.425,8.78,3.8258506944444446,61.35416666666666,1.0037326388888888,51517.5916,4.324999999999999,9.205,0,C00,cluster_00_mild_normal_humidity_normal_wind
2015-01-18,-3.7292,5.99,1.2597395833333334,70.65277777777777,1.61296875,63649.2807,3.2491666666666665,9.7192,0,C00,cluster_00_mild_normal_humidity_normal_wind
2015-01-19,-4.63,5.72,-0.2812326388888889,64.55729166666667,1.7977951388888889,71843.1084,3.36,10.35,0,C00,cluster_00_mild_normal_humidity_normal_wind
2015-01-20,-4.37,6.47,0.7984895833333333,47.40798611111112,0.5011979166666667,47891.2606,3.36,10.84,0,C00,cluster_00_mild_normal_humidity_normal_wind
2015-01-21,-3.55,9.92,2.5684722222222223,43.91666666666666,1.0675,62690.1209,3.36,13.47,0,C00,cluster_00_mild_normal_humidity_normal_wind
2015-01-22,0.06,8.95,4.506145833333333,47.29861111111112,1.1996701388888888,24171.3539,3.36,8.889999999999999,11,C11,cluster_11_mild_normal_humidity_normal_wind
2015-01-23,-2.63,7.28,1.734861111111111,63.29861111111112,1.9975347222222224,67956.2577,3.36,9.91,0,C00,cluster_00_mild_normal_humidity_normal_wind
2015-01-24,-3.16,5.45,0.765,67.34895833333333,1.1292708333333334,54694.8063,3.36,8.61,0,C00,cluster_00_mild_normal_humidity_normal_wind
2015-01-25,-2.93,7.83,2.300763888888889,53.23090277777778,0.6724652777777778,38426.8192,3.36,10.76,11,C11,cluster_11_mild_normal_humidity_normal_wind
2015-01-26,-0.51,9.33,5.087517361111111,46.30034722222222,1.5565798611111112,26256.3413,3.36,9.84,11,C11,cluster_11_mild_normal_humidity_normal_wind
2015-01-27,0.66,10.66,5.4891145833333335,49.755208333333336,1.0599131944444444,58011.3711,3.36,10.0,0,C00,cluster_00_mild_normal_humidity_normal_wind
2015-01-28,0.54,9.92,5.794635416666667,55.83506944444444,1.9,13081.8722,6.108333333333333,9.38,11,C11,cluster_11_mild_normal_humidity_normal_wind
2015-01-29,3.42,11.17,7.653402777777777,62.78819444444444,1.998454861111111,13265.8369,4.32,7.75,11,C11,cluster_11_mild_normal_humidity_normal_wind
2015-01-30,5.39,9.94,7.755642361111111,74.00868055555556,2.110920138888889,44140.9385,6.418333333333333,4.55,3,C03,cluster_03_mild_humid_normal_wind
2015-01-31,0.96,10.49,5.432812500000001,60.46527777777778,2.21546875,72205.4376,28.85375,9.53,9,C09,cluster_09_cold_normal_humidity_normal_wind
2015-02-01,1.44,11.09,5.30515625,51.00868055555556,1.0483680555555557,72623.0491,29.040000000000003,9.65,9,C09,cluster_09_cold_normal_humidity_normal_wind
2015-02-02,1.96,12.49,7.048020833333333,55.86111111111112,1.2240451388888889,65018.4516,29.040000000000003,10.53,9,C09,cluster_09_cold_normal_humidity_normal_wind
2015-02-03,4.05,14.27,8.922673611111112,50.998263888888886,1.3354861111111112,71240.6952,29.040000000000003,10.22,9,C09,cluster_09_cold_normal_humidity_normal_wind
2015-02-04,6.7575,15.2,10.523975694444443,49.052083333333336,2.200920138888889,36424.7798,29.040000000000003,8.442499999999999,9,C09,cluster_09_cold_normal_humidity_normal_wind
2015-02-05,-1.6,10.46,5.287378472222223,61.05902777777778,2.271440972222222,64461.3092,7.721249999999999,12.06,7,C07,cluster_07_mild_normal_humidity_normal_wind
2015-02-06,-1.32,11.07,4.372239583333333,45.638888888888886,1.4782118055555555,73335.6892,2.4,12.39,0,C00,cluster_00_mild_normal_humidity_normal_wind
2015-02-07,-1.0,11.58,5.933211805555556,43.97569444444444,1.863454861111111,28779.4386,2.4,12.58,7,C07,cluster_07_mild_normal_humidity_normal_wind
2015-02-08,6.2,12.78,9.094565972222222,55.68402777777778,3.189253472222222,17697.5082,4.187916666666666,6.579999999999999,3,C03,cluster_03_mild_humid_normal_wind
2015-02-09,7.08,12.46,9.287100694444444,58.97048611111112,3.1455208333333333,29867.583,5.870833333333334,5.380000000000001,3,C03,cluster_03_mild_humid_normal_wind
2015-02-10,6.81,11.34,8.463611111111112,73.50173611111111,3.2867708333333336,23288.6216,12.339166666666666,4.53,3,C03,cluster_03_mild_humid_normal_wind
2015-02-11,7.47,10.77,9.170451388888887,79.80034722222223,2.7130034722222223,24331.6409,12.6225,3.3,3,C03,cluster_03_mild_humid_normal_wind
2015-02-12,2.7175,11.09,8.106024305555556,79.15277777777777,2.261961805555556,25439.4959,14.504583333333333,8.3725,3,C03,cluster_03_mild_humid_normal_wind
2015-02-13,2.07,10.97,6.4592881944444445,46.65625,0.9731423611111112,68467.6514,16.8,8.9,4,C04,cluster_04_cold_normal_humidity_normal_wind
2015-02-14,-0.3475,10.46,5.188263888888889,59.38194444444444,1.222170138888889,59357.358,16.8,10.8075,4,C04,cluster_04_cold_normal_humidity_normal_wind
2015-02-15,-0.79,8.95,4.1729513888888885,51.765625,1.327621527777778,57151.0803,16.8,9.739999999999998,4,C04,cluster_04_cold_normal_humidity_normal_wind
2015-02-16,1.61,6.64,3.8680902777777777,62.33854166666666,0.9835416666666666,12686.0297,13.885833333333334,5.029999999999999,3,C03,cluster_03_mild_humid_normal_wind
2015-02-17,1.92,9.73,5.392413194444445,70.27083333333333,1.2763368055555555,43824.8216,7.84375,7.81,11,C11,cluster_11_mild_normal_humidity_normal_wind
2015-02-18,1.4475,10.7,5.776180555555555,61.14409722222222,1.4978298611111112,48720.1007,4.347916666666666,9.2525,11,C11,cluster_11_mild_normal_humidity_normal_wind
2015-02-19,0.95,7.15,3.9676215277777778,79.046875,1.5131423611111112,31349.372,8.301666666666668,6.2,11,C11,cluster_11_mild_normal_humidity_normal_wind
2015-02-20,1.2442,6.97,4.272760416666667,79.19791666666667,2.476736111111111,35530.0562,8.0,5.7258,3,C03,cluster_03_mild_humid_normal_wind
2015-02-21,-7.8325,2.17,-1.81703125,76.13541666666667,1.4808159722222225,42688.9756,10.895,10.0025,4,C04,cluster_04_cold_normal_humidity_normal_wind
2015-02-22,-8.2092,0.85,-4.008506944444445,67.28645833333333,2.91015625,28669.9143,2.88,9.0592,7,C07,cluster_07_mild_normal_humidity_normal_wind
2015-02-23,-8.35,2.54,-2.9829166666666667,64.42013888888889,2.77953125,64647.5427,2.88,10.89,7,C07,cluster_07_mild_normal_humidity_normal_wind
2015-02-24,-6.51,5.44,-1.0889409722222223,59.09027777777778,1.783263888888889,73325.3256,2.88,11.95,0,C00,cluster_00_mild_normal_humidity_normal_wind
2015-02-25,-5.6,5.3,0.520625,59.37847222222222,0.8753472222222222,29545.7268,2.88,10.9,11,C11,cluster_11_mild_normal_humidity_normal_wind
2015-02-26,-3.825,6.08,0.6671527777777778,64.15277777777777,1.8381076388888888,63288.9277,2.88,9.905,0,C00,cluster_00_mild_normal_humidity_normal_wind
2015-02-27,-4.84,8.41,1.494861111111111,58.99652777777778,1.4773437500000002,72987.7159,2.88,13.25,0,C00,cluster_00_mild_normal_humidity_normal_wind
2015-02-28,-1.51,11.03,5.013923611111111,51.32986111111112,1.1996875,73335.6892,2.88,12.54,0,C00,cluster_00_mild_normal_humidity_normal_wind
2015-03-01,3.01,14.0,7.379027777777777,45.82986111111112,1.3119618055555555,68417.8993,2.88,10.99,0,C00,cluster_00_mild_normal_humidity_normal_wind
2015-03-02,1.54,11.45,6.713107638888889,53.953125,0.8863368055555555,44630.6496,2.88,9.91,0,C00,cluster_00_mild_normal_humidity_normal_wind
2015-03-03,1.4,10.37,6.014861111111111,60.49305555555556,1.814392361111111,45370.741,3.330833333333333,8.969999999999999,11,C11,cluster_11_mild_normal_humidity_normal_wind
2015-03-04,2.4075,9.05,5.7215625,65.33333333333333,1.410642361111111,40373.2159,2.4,6.6425,11,C11,cluster_11_mild_normal_humidity_normal_wind
2015-03-05,-1.4358,9.3,4.352343749999999,71.11805555555556,1.9800173611111112,40430.4523,3.998333333333333,10.7358,11,C11,cluster_11_mild_normal_humidity_normal_wind
2015-03-06,-2.62,7.41,1.738402777777778,53.07465277777778,2.77640625,72507.0348,3.36,10.03,7,C07,cluster_07_mild_normal_humidity_normal_wind
2015-03-07,-2.26,12.9,6.11421875,45.08159722222222,1.0739236111111112,65742.1012,3.36,15.16,0,C00,cluster_00_mild_normal_humidity_normal_wind
2015-03-08,3.07,15.08,9.685347222222225,41.22222222222222,0.7561111111111111,23424.5491,3.36,12.01,11,C11,cluster_11_mild_normal_humidity_normal_wind
2015-03-09,0.73,12.32,5.815434027777778,58.11979166666666,2.481423611111111,55894.3567,3.230833333333333,11.59,7,C07,cluster_07_mild_normal_humidity_normal_wind
2015-03-10,-3.6033,7.52,2.187204861111111,52.763888888888886,2.2061631944444446,56461.8532,2.88,11.1233,7,C07,cluster_07_mild_normal_humidity_normal_wind
2015-03-11,-4.5,11.83,4.066510416666667,46.45486111111112,1.398767361111111,73335.6892,2.88,16.33,0,C00,cluster_00_mild_normal_humidity_normal_wind
2015-03-12,0.79,13.05,6.866753472222222,49.295138888888886,1.74546875,65700.1337,2.88,12.260000000000002,0,C00,cluster_00_mild_normal_humidity_normal_wind
2015-03-13,4.38,10.52,7.203940972222223,48.239583333333336,1.4749131944444445,12782.7101,2.88,6.14,11,C11,cluster_11_mild_normal_humidity_normal_wind
2015-03-14,3.06,16.64,10.106215277777778,48.458333333333336,0.8102430555555555,66636.5321,2.88,13.58,0,C00,cluster_00_mild_normal_humidity_normal_wind
2015-03-15,4.97,16.42,10.342690972222222,54.11631944444444,1.1728993055555557,41466.9737,5.47625,11.450000000000005,11,C11,cluster_11_mild_normal_humidity_normal_wind
2015-03-16,6.36,14.52,9.810277777777776,67.98090277777777,0.9857291666666668,45241.6071,6.219166666666666,8.16,11,C11,cluster_11_mild_normal_humidity_normal_wind
2015-03-17,6.0,14.31,10.097152777777778,68.65104166666667,2.078402777777778,36729.2849,10.8925,8.31,3,C03,cluster_03_mild_humid_normal_wind
2015-03-18,4.8867,14.46,8.878975694444444,60.57465277777778,1.5250868055555555,62591.9164,12.544583333333334,9.5733,8,C08,cluster_08_warm_normal_humidity_normal_wind
2015-03-19,4.46,14.38,10.231805555555557,63.484375,1.8092708333333336,48286.3256,3.8341666666666665,9.920000000000002,7,C07,cluster_07_mild_normal_humidity_normal_wind
2015-03-20,7.98,11.56,10.168368055555554,73.93402777777777,4.473645833333333,26711.2648,8.57125,3.58,3,C03,cluster_03_mild_humid_normal_wind
2015-03-21,8.05,15.73,11.05420138888889,58.89930555555556,2.0703645833333333,53278.7568,5.38125,7.68,7,C07,cluster_07_mild_normal_humidity_normal_wind
2015-03-22,2.7867,13.7,9.919791666666669,74.24479166666667,3.4928993055555555,26886.5701,16.868333333333332,10.9133,3,C03,cluster_03_mild_humid_normal_wind
2015-03-23,1.64,7.65,4.022222222222222,59.36805555555556,1.7621180555555556,46853.3599,3.8833333333333337,6.010000000000001,11,C11,cluster_11_mild_normal_humidity_normal_wind
2015-03-24,1.5,11.32,7.133697916666667,54.12847222222222,1.2350694444444443,12773.0002,2.4,9.82,11,C11,cluster_11_mild_normal_humidity_normal_wind
2015-03-25,4.46,11.49,8.215763888888889,59.63194444444444,1.4150347222222222,31464.2244,4.993333333333333,7.03,11,C11,cluster_11_mild_normal_humidity_normal_wind
2015-03-26,2.3858,9.95,6.147309027777777,82.17881944444444,1.5967708333333333,14437.3187,7.485833333333334,7.5642,3,C03,cluster_03_mild_humid_normal_wind
2015-03-27,1.9,13.95,7.997378472222222,66.80034722222223,1.5317708333333333,65605.6109,2.88,12.05,0,C00,cluster_00_mild_normal_humidity_normal_wind
2015-03-28,3.58,16.49,10.59013888888889,51.81597222222222,0.8634201388888889,55000.0112,2.88,12.909999999999998,0,C00,cluster_00_mild_normal_humidity_normal_wind
2015-03-29,7.14,18.08,13.44550347222222,53.96180555555556,0.9290104166666668,14267.6568,3.21125,10.939999999999998,6,C06,cluster_06_warm_normal_humidity_normal_wind
2015-03-30,8.315,14.81,11.926892361111111,82.546875,2.4235243055555555,17206.7561,18.2675,6.495000000000001,3,C03,cluster_03_mild_humid_normal_wind
2015-03-31,6.07,13.76,9.81609375,62.47916666666666,2.681440972222222,53115.0632,10.759166666666664,7.689999999999999,7,C07,cluster_07_mild_normal_humidity_normal_wind
2015-04-01,5.01,14.47,10.191631944444444,55.35416666666666,0.95328125,29566.1946,18.48,9.46,8,C08,cluster_08_warm_normal_humidity_normal_wind
2015-04-02,6.09,16.27,11.8334375,52.09375,1.1737673611111112,72093.966,18.48,10.18,8,C08,cluster_08_warm_normal_humidity_normal_wind
2015-04-03,6.48,18.0,12.566996527777778,48.01909722222222,1.6507118055555554,13320.4725,18.48,11.52,8,C08,cluster_08_warm_normal_humidity_normal_wind
2015-04-04,8.69,17.77,13.052881944444444,50.38715277777778,0.9244444444444444,64779.5866,18.48,9.08,8,C08,cluster_08_warm_normal_humidity_normal_wind
2015-04-05,8.26,19.75,13.463368055555556,43.94965277777778,1.9295833333333332,67959.889,18.48,11.49,8,C08,cluster_08_warm_normal_humidity_normal_wind
2015-04-06,7.58,19.33,14.326788194444443,48.30555555555556,2.2168923611111118,73166.8312,18.48,11.749999999999998,8,C08,cluster_08_warm_normal_humidity_normal_wind
2015-04-07,10.83,21.86,16.601857638888887,41.53472222222222,2.518524305555556,34784.1456,18.48,11.03,8,C08,cluster_08_warm_normal_humidity_normal_wind
2015-04-08,10.415,20.82,16.04230902777778,37.36805555555556,1.2857465277777778,59238.1079,18.48,10.405,8,C08,cluster_08_warm_normal_humidity_normal_wind
2015-04-09,8.82,24.23,17.580989583333334,36.35590277777778,2.0356770833333333,62018.7079,18.48,15.41,8,C08,cluster_08_warm_normal_humidity_normal_wind
2015-04-10,13.51,23.7,19.05461805555556,34.520833333333336,3.200503472222222,45021.3111,11.375833333333334,10.19,6,C06,cluster_06_warm_normal_humidity_normal_wind
2015-04-11,15.5,19.4,17.23109375,62.755208333333336,3.8788541666666654,26251.0689,8.375416666666666,3.899999999999999,3,C03,cluster_03_mild_humid_normal_wind
2015-04-12,13.7583,17.63,15.892465277777776,68.51041666666667,4.527065972222222,29288.4955,8.004583333333334,3.871699999999999,3,C03,cluster_03_mild_humid_normal_wind
2015-04-13,5.41,15.12,11.119635416666666,52.41840277777778,2.846232638888889,48954.8928,5.258333333333333,9.71,7,C07,cluster_07_mild_normal_humidity_normal_wind
2015-04-14,4.53,13.14,9.442309027777778,43.84548611111112,1.7317361111111111,49106.3051,4.56,8.61,7,C07,cluster_07_mild_normal_humidity_normal_wind
2015-04-15,5.08,15.73,10.999965277777775,43.270833333333336,1.510503472222222,73335.6892,4.56,10.65,0,C00,cluster_00_mild_normal_humidity_normal_wind
2015-04-16,9.87,18.11,13.953680555555556,46.71006944444444,2.9096354166666667,33791.9968,4.361666666666666,8.24,6,C06,cluster_06_warm_normal_humidity_normal_wind
2015-04-17,8.66,19.88,14.283993055555555,41.36979166666666,2.6620833333333334,55019.2691,4.887499999999999,11.22,7,C07,cluster_07_mild_normal_humidity_normal_wind
2015-04-18,7.61,17.25,12.289618055555556,48.171875,2.147621527777778,59812.2072,5.04,9.64,7,C07,cluster_07_mild_normal_humidity_normal_wind
2015-04-19,8.15,20.92,15.512847222222222,33.729166666666664,2.0521006944444444,72871.7731,5.04,12.77,5,C05,cluster_05_warm_normal_humidity_normal_wind
2015-04-20,10.15,21.21,15.87876736111111,28.21701388888889,1.971649305555556,73335.6892,5.04,11.06,5,C05,cluster_05_warm_normal_humidity_normal_wind
2015-04-21,11.3,24.43,18.064184027777777,26.84895833333333,1.6849131944444444,69968.4937,5.04,13.13,5,C05,cluster_05_warm_normal_humidity_normal_wind
2015-04-22,14.63,26.1,20.596059027777777,21.953125,3.6334375,39412.3673,5.04,11.47,2,C02,cluster_02_hot_dry_normal_wind
2015-04-23,14.53,23.45,18.560555555555556,24.00868055555556,2.6830902777777776,44453.5202,4.2925,8.92,6,C06,cluster_06_warm_normal_humidity_normal_wind
2015-04-24,8.4225,22.97,17.995572916666667,31.069444444444443,4.33609375,45208.3969,14.441666666666666,14.5475,2,C02,cluster_02_hot_dry_normal_wind
2015-04-25,3.4033,14.12,9.598611111111111,39.13715277777778,4.220260416666666,62027.5759,19.92,10.7167,7,C07,cluster_07_mild_normal_humidity_normal_wind
2015-04-26,3.39,19.46,12.850590277777776,32.0625,2.599479166666667,73335.6892,19.92,16.07,8,C08,cluster_08_warm_normal_humidity_normal_wind
2015-04-27,10.01,21.82,16.383680555555557,22.57465277777778,3.5033159722222225,73335.6892,19.92,11.81,2,C02,cluster_02_hot_dry_normal_wind
2015-04-28,10.1975,22.35,16.967899305555555,25.49652777777778,1.981336805555556,35409.9259,11.572916666666666,12.152500000000002,6,C06,cluster_06_warm_normal_humidity_normal_wind
2015-04-29,10.18,24.8,18.179583333333333,28.31770833333333,2.181857638888889,72390.5249,3.84,14.62,5,C05,cluster_05_warm_normal_humidity_normal_wind
2015-04-30,14.63,27.76,21.314409722222223,21.18576388888889,1.4526041666666667,46533.3312,3.84,13.13,5,C05,cluster_05_warm_normal_humidity_normal_wind
2015-05-01,16.24,30.64,23.328055555555554,17.708333333333332,1.639409722222222,27908.9557,3.84,14.400000000000002,6,C06,cluster_06_warm_normal_humidity_normal_wind
2015-05-02,16.38,29.12,22.4553125,18.885416666666668,1.6697569444444444,33850.8176,3.84,12.740000000000002,6,C06,cluster_06_warm_normal_humidity_normal_wind
2015-05-03,14.37,28.42,21.644548611111112,16.32986111111111,3.091614583333333,73335.6892,3.84,14.050000000000002,2,C02,cluster_02_hot_dry_normal_wind
2015-05-04,14.5,27.53,20.689375,18.34027777777778,1.4856423611111111,68877.3892,3.84,13.03,10,C10,cluster_10_hot_dry_normal_wind
2015-05-05,15.2,25.4,19.039079861111112,44.27430555555556,1.2709895833333331,19195.4524,7.1625000000000005,10.2,6,C06,cluster_06_warm_normal_humidity_normal_wind
2015-05-06,14.2242,23.78,18.321597222222223,46.64756944444444,1.6545486111111112,36674.4724,6.847083333333334,9.5558,6,C06,cluster_06_warm_normal_humidity_normal_wind
2015-05-07,10.1908,19.9,15.396371527777776,45.5625,1.6371527777777777,32193.64,6.047916666666667,9.7092,6,C06,cluster_06_warm_normal_humidity_normal_wind
2015-05-08,9.8,25.18,18.01657986111111,35.779513888888886,1.3133506944444444,58976.7841,5.28,15.38,5,C05,cluster_05_warm_normal_humidity_normal_wind
2015-05-09,14.16,25.62,19.99399305555556,23.678819444444443,1.50171875,48035.3769,5.28,11.46,5,C05,cluster_05_warm_normal_humidity_normal_wind
2015-05-10,12.895,22.67,17.90060763888889,45.25868055555556,1.324253472222222,38096.3582,4.669583333333334,9.775000000000002,6,C06,cluster_06_warm_normal_humidity_normal_wind
2015-05-11,12.37,24.28,18.879618055555557,45.420138888888886,1.5080034722222222,50703.0284,4.345416666666667,11.910000000000002,5,C05,cluster_05_warm_normal_humidity_normal_wind
2015-05-12,17.05,28.71,23.17539930555556,27.54340277777778,1.881493055555556,63917.554,8.16,11.66,10,C10,cluster_10_hot_dry_normal_wind
2015-05-13,17.7725,29.92,23.445416666666667,25.140625,0.9807118055555556,42225.117,8.16,12.1475,10,C10,cluster_10_hot_dry_normal_wind
2015-05-14,17.74,29.04,23.55475694444445,27.83680555555556,1.7795833333333333,13196.0023,5.89,11.3,6,C06,cluster_06_warm_normal_humidity_normal_wind
2015-05-15,13.23,25.88,20.19163194444444,27.210069444444443,3.8624479166666665,58302.3474,2.4,12.65,2,C02,cluster_02_hot_dry_normal_wind
2015-05-16,10.5658,23.62,17.565538194444443,37.904513888888886,3.25234375,70928.1508,2.4,13.054200000000002,2,C02,cluster_02_hot_dry_normal_wind
2015-05-17,10.18,26.57,19.559392361111108,32.22569444444444,1.3080381944444444,69951.088,2.4,16.39,5,C05,cluster_05_warm_normal_humidity_normal_wind
2015-05-18,13.41,28.21,20.470538194444444,34.901041666666664,1.6608159722222222,58109.4045,2.4,14.8,5,C05,cluster_05_warm_normal_humidity_normal_wind
2015-05-19,14.66,29.99,21.948038194444443,30.772569444444443,1.7786631944444444,60328.2269,2.4,15.329999999999998,10,C10,cluster_10_hot_dry_normal_wind
2015-05-20,16.7142,30.64,23.004965277777774,32.232638888888886,2.2501041666666666,53135.2315,2.4,13.9258,10,C10,cluster_10_hot_dry_normal_wind
2015-05-21,14.2,27.8,21.27331597222222,41.99131944444444,2.6774305555555555,46952.9062,3.158333333333333,13.6,2,C02,cluster_02_hot_dry_normal_wind
2015-05-22,14.62,29.77,22.24720486111111,39.96006944444444,1.9306597222222224,45138.6997,3.36,15.15,5,C05,cluster_05_warm_normal_humidity_normal_wind
2015-05-23,16.0892,30.17,22.498628472222222,40.098958333333336,2.230364583333333,43501.6902,7.532083333333334,14.0808,6,C06,cluster_06_warm_normal_humidity_normal_wind
2015-05-24,15.34,30.42,23.51171875,33.125,2.613645833333333,60535.9683,8.910833333333334,15.080000000000002,2,C02,cluster_02_hot_dry_normal_wind
2015-05-25,16.92,29.28,23.144027777777776,27.432291666666668,1.5699479166666666,59468.9532,4.56,12.36,10,C10,cluster_10_hot_dry_normal_wind
2015-05-26,17.67,28.75,22.97895833333333,26.604166666666668,2.221649305555556,66659.014,4.56,11.079999999999998,10,C10,cluster_10_hot_dry_normal_wind
2015-05-27,16.86,27.08,22.67263888888889,25.26215277777778,1.9988888888888887,41706.2473,3.997083333333333,10.22,6,C06,cluster_06_warm_normal_humidity_normal_wind
2015-05-28,16.99,29.74,23.53434027777778,27.92708333333333,2.1376041666666667,46972.2687,3.36,12.75,10,C10,cluster_10_hot_dry_normal_wind
2015-05-29,18.8,29.03,23.79236111111111,30.79340277777778,2.4117534722222222,18215.844,3.36,10.23,6,C06,cluster_06_warm_normal_humidity_normal_wind
2015-05-30,18.75,30.61,25.244479166666665,31.11805555555556,1.952829861111111,27411.7494,2.8616666666666664,11.86,6,C06,cluster_06_warm_normal_humidity_normal_wind
2015-05-31,19.11,33.33,25.98578125,32.239583333333336,1.6302430555555556,27921.5673,2.4,14.22,6,C06,cluster_06_warm_normal_humidity_normal_wind
2015-06-01,19.1,32.17,26.15161458333333,32.87847222222222,1.8760243055555557,35199.6185,3.4691666666666667,13.07,6,C06,cluster_06_warm_normal_humidity_normal_wind
2015-06-02,19.73,35.74,28.40671875,23.73958333333333,2.3905381944444444,32191.9054,2.944583333333333,16.01,10,C10,cluster_10_hot_dry_normal_wind
2015-06-03,22.01,35.38,28.52454861111111,22.02951388888889,2.51828125,32345.7495,3.110833333333334,13.37,2,C02,cluster_02_hot_dry_normal_wind
2015-06-04,21.45,35.71,29.11519097222222,17.116319444444443,2.558958333333333,50216.7184,2.64,14.260000000000002,2,C02,cluster_02_hot_dry_normal_wind
2015-06-05,22.87,35.08,28.92017361111111,21.24652777777778,2.7436631944444443,30052.9175,2.64,12.209999999999996,2,C02,cluster_02_hot_dry_normal_wind
2015-06-06,23.83,35.28,29.745225694444443,17.29513888888889,2.352864583333333,54772.9478,2.64,11.450000000000005,10,C10,cluster_10_hot_dry_normal_wind
2015-06-07,17.34,35.88,27.094548611111108,26.92708333333333,2.475138888888889,58469.3476,2.64,18.540000000000003,2,C02,cluster_02_hot_dry_normal_wind
2015-06-08,15.69,30.12,22.25758680555556,41.942708333333336,2.478333333333333,67447.8079,2.64,14.43,2,C02,cluster_02_hot_dry_normal_wind
2015-06-09,16.23,32.2,25.61447916666667,33.526041666666664,3.2862673611111117,50243.1978,2.64,15.970000000000002,2,C02,cluster_02_hot_dry_normal_wind
2015-06-10,20.9725,33.28,27.69774305555556,23.60243055555556,1.2414756944444445,55997.0366,2.64,12.3075,10,C10,cluster_10_hot_dry_normal_wind
2015-06-11,20.84,33.31,28.069635416666667,24.791666666666668,1.779496527777778,51118.7139,2.64,12.470000000000002,10,C10,cluster_10_hot_dry_normal_wind
2015-06-12,18.67,35.51,27.90625,24.73958333333333,1.9715798611111108,69389.5979,2.64,16.839999999999996,10,C10,cluster_10_hot_dry_normal_wind
2015-06-13,15.345,33.88,24.25973958333333,43.0,3.204895833333333,73287.6034,2.64,18.535000000000004,2,C02,cluster_02_hot_dry_normal_wind
2015-06-14,15.2,33.07,24.215138888888887,35.90625,1.9289756944444445,73177.9023,2.64,17.87,10,C10,cluster_10_hot_dry_normal_wind
2015-06-15,17.15,34.51,26.00725694444445,30.34548611111111,2.535329861111111,72126.5195,2.64,17.36,2,C02,cluster_02_hot_dry_normal_wind
2015-06-16,18.45,32.85,26.084756944444443,33.86284722222222,1.7606597222222222,61612.0739,2.64,14.400000000000002,10,C10,cluster_10_hot_dry_normal_wind
2015-06-17,17.9158,32.92,25.595416666666665,29.03125,2.669166666666667,69531.2524,2.64,15.0042,2,C02,cluster_02_hot_dry_normal_wind
2015-06-18,17.49,31.48,25.151510416666667,29.522569444444443,2.621579861111111,46859.0427,2.64,13.990000000000002,2,C02,cluster_02_hot_dry_normal_wind
2015-06-19,17.8,32.26,26.06987847222222,28.76736111111111,1.9583854166666663,72510.8881,2.64,14.459999999999996,10,C10,cluster_10_hot_dry_normal_wind
